# Catálogo de curvas de carga de referência do bdgdcase.
# GERADO por scripts/fazer_curvas_referencia.py — não editar à mão.
# Origem: camada CRVCRG de Celesc-Dis_5697_2024-12-31_V11_20250926-1429.gdb
# Dado aberto da ANEEL (BDGD), redistribuído com atribuição.
# 61 códigos x 3 tipos de dia; 96 patamares de 15 min.
COD_ID,TIP_DIA,POT_01,POT_02,POT_03,POT_04,POT_05,POT_06,POT_07,POT_08,POT_09,POT_10,POT_11,POT_12,POT_13,POT_14,POT_15,POT_16,POT_17,POT_18,POT_19,POT_20,POT_21,POT_22,POT_23,POT_24,POT_25,POT_26,POT_27,POT_28,POT_29,POT_30,POT_31,POT_32,POT_33,POT_34,POT_35,POT_36,POT_37,POT_38,POT_39,POT_40,POT_41,POT_42,POT_43,POT_44,POT_45,POT_46,POT_47,POT_48,POT_49,POT_50,POT_51,POT_52,POT_53,POT_54,POT_55,POT_56,POT_57,POT_58,POT_59,POT_60,POT_61,POT_62,POT_63,POT_64,POT_65,POT_66,POT_67,POT_68,POT_69,POT_70,POT_71,POT_72,POT_73,POT_74,POT_75,POT_76,POT_77,POT_78,POT_79,POT_80,POT_81,POT_82,POT_83,POT_84,POT_85,POT_86,POT_87,POT_88,POT_89,POT_90,POT_91,POT_92,POT_93,POT_94,POT_95,POT_96
COM-Tipo7,SA,19937.525752,17609.857646,17472.747473,17004.670380,16226.006582,16503.244323,16816.567968,17250.881540,16332.813443,16182.690364,16055.840123,15736.664618,15846.291353,15647.436312,15893.380296,16026.724886,15434.100391,15533.787747,15165.503254,14778.218606,16532.326155,17633.694807,16783.117384,18891.227643,25831.781387,25176.729063,21903.011850,24614.479916,22340.443745,19528.684050,24794.779275,25416.411645,31098.509502,33092.226269,25856.177047,32385.194468,27046.187121,34345.915116,33875.044868,46954.491096,45861.161079,54362.524389,41164.553425,41745.531554,38547.861379,49598.683641,53163.193523,49308.559711,44481.013832,43295.939254,41740.427672,36274.575174,35274.821293,44160.583428,46621.003170,38618.340446,44297.030727,37588.649973,47694.381784,42466.758654,32383.561132,29727.761191,39313.775568,36788.616845,33678.570609,35965.919933,39290.972518,37426.169408,43282.743032,43421.760444,34013.423719,38379.319283,48116.441556,44963.765283,44883.916224,39608.033989,40090.031127,32022.977452,39827.142035,31558.312624,34447.103739,28073.974835,28424.914588,30804.637135,34520.906182,26238.512364,27198.873949,24405.789744,22965.637147,21933.775389,22832.962385,22994.997048,27066.790155,26051.963319,25742.839336,28396.581229
COM-Tipo8,DO,9126.916832,9065.628427,9314.590948,9157.446368,9772.111581,8947.674156,8908.265380,9412.323932,9334.344832,9040.308426,9234.537366,9280.153388,9383.436507,9126.593589,8993.938754,9143.209697,9762.249968,9187.154226,8636.615581,8806.815596,9027.951593,8721.409993,8832.165824,8784.026072,8690.390011,8769.451750,8130.886786,6587.778777,6030.448062,4932.184063,4437.523945,4414.653961,4298.631510,4201.161860,4187.289295,4291.407737,4388.726618,4416.038110,3977.875932,3928.596254,3993.325876,5027.611029,4124.727760,3908.097894,4115.755652,4491.045904,4228.023344,4318.819748,3981.077304,4190.310522,4869.760425,3871.071291,3631.267025,3937.559131,3998.604731,5001.262930,3992.247067,3970.946480,4051.374938,4174.585839,4118.292733,4325.082112,4055.576976,4244.727824,4124.311865,4320.447206,3971.688178,4476.419138,4391.515398,4713.003292,5855.979319,7595.165774,8745.399517,9002.497679,9197.597217,8967.684759,8993.922852,9319.946159,9367.292803,9114.379311,9617.048434,9160.252271,9815.629701,9210.974878,9033.592812,9208.645659,9583.546638,9045.745194,8923.520865,9224.248729,9285.132676,9897.639373,9253.521663,9581.668858,9493.736549,9854.860072
COM-Tipo8,DU,8907.172398,9685.460591,9221.169012,9049.250631,9142.478344,9633.571671,9193.857902,9412.495328,9243.041494,9576.524740,9362.093216,9600.137587,9606.471941,9522.851437,9339.111441,9624.450318,9608.430214,9366.231035,9192.447959,10043.813058,9308.756121,9229.266746,9205.392314,9584.433062,9052.995772,9086.516420,8865.624846,8196.936206,6809.977265,5354.120819,5024.210003,5929.492365,5489.332841,5364.833702,7835.815101,7469.104153,7337.889553,6312.835777,6298.392556,6145.657908,6353.902031,6265.323954,6314.123047,5920.426437,6122.284128,6235.005681,6110.076290,6000.973912,5919.836447,5718.876216,5890.999362,5567.112742,5531.371886,5765.059928,6086.694007,5898.989628,6090.689880,5272.278741,5617.298394,5041.588269,5146.336109,5049.302943,4845.549177,5079.154120,5075.814327,5083.341953,5365.670504,6514.137271,7091.767126,7821.207775,8302.348789,9673.728504,10242.045784,10019.209610,9802.303086,10334.908449,9507.331962,9581.696657,9407.759686,9761.042989,9802.508589,9108.467811,9374.018201,9459.877557,9165.892585,9387.068333,9103.733818,9111.879487,9319.386179,9235.038787,9187.299529,9189.781258,9762.608788,9568.601047,9198.889727,9146.831015
COM-Tipo8,SA,8714.711624,8762.376049,9553.212842,9621.203329,9282.777091,8892.324868,9134.683704,9028.468722,9153.631696,9025.756417,8983.287753,8952.970884,8796.985513,8977.264306,9642.400704,8820.599149,8857.496652,8674.768923,8969.597899,8892.125319,8792.441549,8742.856579,9104.224429,8979.612474,9111.326018,9448.993885,8600.013185,6832.308548,5210.010097,4726.659843,4700.731751,4112.525132,3951.466291,4359.127362,5589.832376,4971.388495,4617.146394,4648.154761,5107.869710,4509.054731,5119.742894,4021.136371,4201.496939,4290.059925,4738.783158,3927.942194,3957.026558,3887.514139,3877.261041,4675.828486,4464.446548,3890.173011,4081.730878,4013.673499,3927.113821,4406.512195,4495.434035,3961.945594,4034.138777,3907.801980,3919.139090,4247.153442,4127.890182,4575.384531,4233.506759,4705.341295,5081.572357,4327.120327,4287.013846,4741.800255,6592.940846,8105.524519,8894.615239,9037.702051,9936.646571,9516.072458,9558.314229,9520.057747,8830.115468,9028.805201,9158.763543,9340.842355,9175.114510,8985.159528,9246.448177,9218.280144,9196.683775,8883.226193,9059.649274,9231.103230,9164.173500,9059.690671,9401.933275,9260.894579,9044.304329,9075.532383
IND-Tipo1,DO,5457.726925,4944.144254,4634.641464,4745.863857,5279.375274,4125.351772,3568.587607,3322.869566,3369.841136,3662.492232,3681.527884,3558.264981,3566.578404,2712.202881,4547.469469,4322.515357,3095.831814,2946.027600,2644.535057,2833.772039,3165.006494,2849.606053,3602.697343,3894.496384,3346.865723,2725.521270,2664.567252,3037.831912,3325.280669,2922.777094,2810.710515,3530.753065,3738.156040,4912.189929,7683.756011,9598.061263,8871.955810,5390.679053,6495.527108,6404.367608,6036.050559,9252.739840,7277.893124,8066.265407,5905.491449,8237.811677,10261.167885,10563.317373,11700.231486,11167.801998,8155.424560,6076.758182,6266.124086,4441.797312,5706.181865,7053.399860,9216.134466,5888.654130,6389.766287,4868.455234,4506.149213,5206.266183,4558.096441,4264.366434,6147.740653,6087.146798,13710.858003,10803.600558,10877.598279,7169.547352,7593.960591,11102.565751,11083.433095,16580.194759,10142.294648,12775.787162,12145.183341,14964.333494,13508.477908,8971.233193,13314.296226,10133.155045,12118.428852,12594.642590,11828.704511,9873.774723,7190.850050,8750.974737,8031.406487,8689.006726,5912.343792,5174.208057,6253.755278,6699.512339,5926.558145,4769.782666
IND-Tipo1,DU,4153.648278,4390.259564,4416.918698,4299.965739,4140.043296,4055.015354,4617.925454,3723.745330,3818.782181,3579.086525,3535.283118,3739.101265,3755.463302,3796.426158,3856.787699,3318.363040,3499.509762,3254.287306,3342.515701,3074.117175,3305.952847,3213.433214,3085.500184,3078.166982,3745.182526,4157.091790,3401.910006,4135.912085,5432.368991,6567.091679,4809.042514,3799.234271,3466.108994,4032.299208,7186.845622,7156.350374,4418.537547,5862.127922,7743.165515,8557.975512,6340.534417,10424.669938,8875.287743,11020.635738,11781.770946,10439.467412,11947.389270,10099.707060,9158.537769,8686.513358,6827.110691,7047.858747,6427.493035,6197.963235,4360.072610,5655.095763,5171.549692,4630.297949,4533.910377,4509.406040,8123.614349,5407.645236,7850.959174,6428.455244,8311.640424,10646.300246,11461.683953,7480.179294,6470.505810,8743.237736,12683.174984,14187.934297,14264.565171,17107.520757,17819.139894,12510.111267,15371.824188,14705.370123,14862.712166,6771.016799,11705.807086,9195.429118,8593.987013,7299.844989,7765.731505,7918.053493,8324.865036,6476.901860,4856.716862,7143.340324,6923.094298,5239.521765,6988.690044,6897.002888,4718.191710,4912.179185
IND-Tipo1,SA,5169.457917,4233.726352,3892.345007,4468.527605,5956.800310,4030.195003,3967.055899,3937.383200,3869.508739,4036.142952,3684.332161,3608.612240,3751.538932,3596.733850,3653.129171,4300.179440,4488.963504,4234.581436,3679.299466,3971.836890,4011.790365,3848.385674,3983.089497,3327.954897,3367.583297,3400.325026,2788.619857,4281.125980,3576.714493,3135.487173,4032.900138,3899.282946,4586.850665,3943.665782,4368.436160,4647.055810,4682.266405,5012.957143,5635.580842,4738.765788,3237.638618,5637.818932,8472.449477,8179.842529,5666.462502,6332.392281,9033.236088,8603.517788,7482.681621,11418.564098,7959.417341,5379.898039,4297.827263,7802.077901,7348.216499,6118.642016,8638.928111,6154.032647,7920.275522,6905.976167,6983.231287,7008.972615,7161.898862,6747.884531,4735.552644,7897.877649,8860.399363,6381.369424,12428.331301,8784.851955,10289.683356,5977.393417,6113.178556,13981.734864,15765.902858,14460.394351,10881.876530,11876.766196,13265.367992,8556.390322,7923.883412,5568.225197,5450.382571,5353.919081,6393.380423,6458.207752,8479.904134,6074.381963,6132.777836,5678.578430,5998.729364,7569.884625,4917.955028,8890.193109,8997.395001,6024.727923
IND-Tipo10,DO,2746.856967,2510.951449,2750.088449,2588.371404,2703.334967,2583.782889,2557.120669,2451.403416,2636.613019,2568.859260,2571.202734,2404.146764,2581.559169,2528.032402,2365.408268,2598.819079,2314.617874,2367.255894,2396.845394,2603.409817,2884.665476,3370.206349,3251.727058,3133.410888,3105.912696,3399.911904,3370.716504,3337.974749,3975.664391,4113.880309,4172.839671,3977.637089,4167.657768,4153.324620,4349.488748,4782.455259,4465.232062,4367.966332,4523.122367,4402.311189,4374.203909,4315.464185,4620.256688,4326.634665,4393.206855,4423.173601,3894.525002,3667.768598,3918.480239,3684.189030,3824.474942,3619.940229,3607.450771,3833.243960,3529.300102,3827.242425,3667.685762,3879.469505,3994.051698,3755.240497,3817.551282,3931.181035,3731.230909,3471.361259,4043.130768,4130.683303,4013.821126,3974.617314,4175.431543,4065.259658,3773.011463,3868.301123,3902.624381,3968.396098,3992.982494,3916.777820,3523.808998,3554.728522,3202.783077,3290.415941,3522.146513,3133.279843,2970.542967,2882.908572,2944.736444,2882.240797,2931.558007,2935.512332,2763.202092,2708.934791,2875.767253,2758.435307,2503.447606,2618.369712,2755.156253,2543.080033
IND-Tipo10,DU,2667.031834,2721.975537,2942.743462,2978.295599,2978.308696,2925.172927,2903.569670,2927.118206,2933.965294,2807.951114,2792.119786,2838.473310,2849.647185,3152.089699,3184.086543,3139.693026,3470.262224,3787.619287,3778.913128,3952.956731,4486.079308,4571.514233,5001.061291,6509.350988,7033.739887,7295.161198,7525.687880,7721.342247,8497.071955,8291.024434,8161.960642,8480.558196,8984.803288,8700.102199,8566.483398,8575.038900,8907.439609,9001.660375,8679.630912,8822.254248,8921.190025,8520.205573,8543.642712,8422.458627,8814.739414,8855.292458,8528.945462,8105.957282,7512.824439,7543.389696,7730.387177,8237.336063,8366.158414,8247.860954,8156.517370,8277.252192,8664.252295,8437.324591,8862.169862,8787.638439,9026.194433,8888.012812,8423.538754,8665.188678,8327.631378,8048.878510,8455.921578,8600.822360,7416.760445,7919.761495,7634.508500,7445.945000,6867.767978,7251.273260,6921.912535,7003.149073,6458.028134,6311.369071,6355.813516,6318.907393,6177.321139,5931.733144,5829.902633,5668.979745,5591.881813,5535.283680,5673.775711,5480.693615,5284.460065,4888.520481,4428.752087,4401.075321,4070.030220,3395.507964,3599.154133,3318.868238
IND-Tipo10,SA,3579.894707,3295.634599,3484.358767,3301.677376,3643.053757,3491.149433,3406.737453,3381.677048,3490.559586,3426.142601,3303.776130,3156.851557,2999.554566,3015.779281,3023.683584,3253.337062,3207.295098,3594.289289,3654.382779,3576.592173,3626.532137,3523.141102,4071.811374,4289.760742,4831.013036,5356.979105,5215.747622,5707.742656,5456.333804,5421.239420,5071.285053,5022.399780,5491.806184,5787.469925,5548.185325,5393.755366,5117.377676,5350.301760,5386.102706,5747.698227,5870.684804,5302.092851,5515.968413,5088.265912,5053.311049,5343.751972,5569.497894,4923.191835,4660.628854,4821.190941,4940.419891,4926.688387,5201.178175,4989.957951,5061.349503,5659.104564,5875.784198,5617.259387,5248.501802,5234.522097,5699.732182,5380.346009,5634.568860,5856.778361,5450.508843,5249.041738,4844.297670,5621.384028,5746.338392,5433.225818,5497.184027,5439.705016,5514.794154,5632.869142,5606.639247,5296.330630,5270.707513,5104.450879,4989.262174,4657.238592,4373.987223,4103.181305,4073.942957,3971.674984,3736.623197,3459.867695,3441.257541,3175.467915,3109.056398,2926.172898,2847.358392,2868.960716,2804.001806,2916.608527,2696.988764,2695.868063
IND-Tipo2,DO,1041.017987,1013.981436,1040.948398,939.344145,833.559679,692.430114,932.239479,837.606791,870.637124,1179.226134,1225.741594,1073.745621,1058.142971,1458.755275,1132.895820,1086.313288,1247.623522,1132.048074,1209.410191,1031.618928,737.578699,675.026257,711.361858,806.502025,676.207985,613.203093,550.318662,831.117705,753.800827,750.295202,1199.187397,724.280804,960.307131,2560.610046,2450.126494,1131.871854,2067.845039,2358.641313,1576.644438,1398.616896,1137.382817,1257.510953,1743.638481,2713.172487,2802.047021,2340.385811,1882.604946,2194.618030,2059.252786,2675.636049,1218.167754,1463.629770,2273.756878,1474.095125,1638.567949,2314.430641,2074.206393,1744.792825,1709.699615,1447.790112,995.216986,982.718908,1070.883610,1080.312699,1037.649022,1155.120657,2415.737562,3347.099916,2546.283820,4299.954920,3508.003078,4256.689493,3685.125585,2209.223449,3431.755745,4337.438242,3909.501898,2810.291737,3778.577660,2921.800211,2154.739522,2229.593563,2187.980108,1885.783211,2897.125876,2065.860804,1591.527075,1561.339119,1501.757963,1528.348347,1282.877404,1319.550547,1619.511720,1394.075129,1313.991097,2140.556114
IND-Tipo2,DU,796.777260,855.147309,910.506387,1038.202345,939.487613,911.414270,934.699910,1029.675507,800.414517,744.468713,932.904071,1113.890197,856.356422,895.848457,851.890528,817.601943,842.628129,710.605719,890.179731,806.823833,1056.186120,846.640584,748.017798,844.131539,1976.958295,2836.186120,2833.352019,1011.850752,1670.353294,1559.802032,1750.112151,4538.790585,3542.361986,5841.334152,4844.902865,5527.287105,9638.569881,12581.923917,11893.013725,11217.450924,11714.686398,13581.688715,17063.433540,18889.955663,19142.463874,16343.215043,9856.777513,5767.500100,4650.286693,6205.418524,5843.298122,6005.187741,13609.717155,15621.710450,14624.116063,13491.523881,15543.811701,20064.453456,22197.824484,19732.121312,19408.765937,17107.099177,13783.620607,11429.977535,11929.553043,16625.644390,13168.867601,12200.579921,11487.024495,8536.719455,6477.236563,5624.264190,7985.783188,5971.813278,2317.848094,4180.399955,3910.489552,3394.182995,2954.724051,2376.366978,1874.727881,1405.722088,1498.908653,1595.932182,1715.113604,1823.251871,1816.662436,1536.119510,1109.060290,1201.346724,1563.706475,1193.579459,1170.840859,1250.437045,917.979229,829.209342
IND-Tipo2,SA,2135.680363,1395.521776,1369.450523,1825.563467,1793.067814,2471.598567,2322.691430,2367.743041,2238.502996,2217.629825,2201.010017,2127.663729,2259.033257,2352.417145,1506.239932,2076.142141,1568.603328,1258.446871,1599.538156,2253.264523,2885.685167,2243.387673,2339.922441,2295.876339,2362.657142,2582.687017,1601.859019,4334.006495,3606.557264,1035.735105,767.859730,2528.139373,2503.037316,1743.686969,3459.735362,3063.179098,2871.613963,1618.205507,1529.261246,1767.755256,2714.917616,3430.525529,3737.799398,3172.896773,3753.471112,3365.931437,2854.805108,1902.138626,3591.589827,3201.468144,3147.761963,4467.906509,3838.594940,3976.177325,4201.889231,4119.045316,3741.444932,4392.378538,4251.197112,4319.996079,3534.520963,4616.809621,3136.758495,3286.546654,3113.215269,5161.649984,4175.985921,4415.357056,2188.997792,2762.940831,2675.869684,2641.395952,2045.830351,3431.336963,4687.928586,6211.020957,4803.133739,4043.650631,2855.576982,4645.216103,3884.661977,1877.427089,3755.922743,3989.376307,2616.759170,2407.122027,2726.714379,3223.094605,1709.232346,2610.257908,2770.641025,2559.799582,2530.295326,2558.420405,3603.743741,3426.351412
IND-Tipo3,DO,8710.919711,7972.329774,9054.382624,7934.550861,8875.235577,7371.164633,7416.868947,8048.089713,7007.964297,7545.889337,7309.720066,6899.607035,6669.255152,8367.915468,6159.962259,6673.860032,6526.517890,5994.064803,6088.965783,6430.211440,6071.240373,6343.257494,5891.127984,5515.330297,6797.115883,6854.423276,6315.372428,6071.104766,6449.161009,7082.946447,6544.420877,5994.460294,5910.447222,6885.637015,7274.473979,7453.087671,7814.276692,7038.628664,7539.672866,8413.211143,9059.609856,7928.029970,10271.724275,9130.493045,10161.853570,10091.639788,11516.483231,12617.042825,11145.843705,11887.041508,9981.437149,10792.943472,11761.292286,11333.105934,9948.984260,9826.989519,9254.031506,9486.999940,10102.120487,8769.705849,8496.123515,10612.924397,11089.343520,10209.703815,8866.326256,9462.229580,9802.122804,9309.554755,9106.228044,8239.392065,9704.863225,10987.140617,11808.653905,10413.177269,13296.656737,13211.418345,11006.043161,14191.283033,11657.494496,9643.053609,12001.730274,11691.721533,10291.681895,11071.399684,12254.256135,11994.671860,8250.982969,8966.440741,9162.720370,8174.337497,7642.638342,7712.576196,7778.735561,7565.968370,6969.786045,7664.600890
IND-Tipo3,DU,7338.338292,6762.343506,6472.071855,7794.117522,6803.565977,6292.960738,5893.234135,5856.925398,5861.496359,5651.194637,5509.586203,5506.892681,5728.801444,5514.405088,5179.200218,5394.047195,5556.803993,5343.427913,5235.693225,5014.580645,5359.370286,4813.402641,4705.450624,5335.296498,5682.729691,6628.006082,6112.304912,6203.319335,6445.299486,8757.021637,10812.023788,14640.710554,14450.225359,13799.763386,13182.361303,13375.354730,11599.963632,14186.429226,15747.758745,16569.369744,18993.634050,18459.576646,17772.535573,19509.967178,18934.454369,18181.466771,19205.112939,20658.147787,16314.725976,17182.822826,15614.006568,14597.721232,14317.916211,14451.913639,16027.091938,19040.839161,18282.880985,17713.432257,18131.571132,19355.921614,18864.409264,21926.432789,18414.156236,18821.345467,18018.744068,17701.196410,18634.768971,20605.494170,19100.762350,20602.073433,22905.666564,19557.325158,18441.046564,17441.308486,16806.498237,17414.705272,17286.292410,17486.519453,17803.441187,16279.964784,14505.915930,13687.896482,13954.384564,15368.810337,12845.091076,11732.141784,12898.966094,12342.692499,12406.464505,12518.954578,11141.163681,12547.866681,13693.998853,10043.170263,9448.219448,9563.101088
IND-Tipo3,SA,6795.057308,7899.847502,6591.592709,7224.074792,6223.854540,5619.369436,6250.875504,6438.965880,5762.441224,5962.444542,5126.863445,5069.118694,5253.610155,5570.956175,4855.796014,4972.810122,4771.277833,4891.281889,4786.632002,4825.854864,5312.292717,5889.266407,4550.746161,4643.363252,5608.135047,5553.275859,6044.628328,5636.760232,7667.665135,6962.651566,7847.771882,6789.803239,8389.973624,8731.959877,8680.626636,8785.501876,9350.791121,9044.945030,10772.221225,11202.745654,9514.274085,10049.621999,10559.114038,10559.471384,10988.496942,12199.071173,16988.428056,14053.594804,10033.177190,10139.801542,10444.063359,12200.661347,12455.097015,9406.249573,10917.317457,10679.708357,10279.889614,12717.518003,10845.850677,10495.848533,11055.659499,11428.393366,10379.956633,10575.543053,10397.483931,11090.582993,13454.859856,11928.003748,11210.813197,10854.672320,11500.511253,14856.427650,13240.920542,13596.158164,17114.153424,14841.894509,12810.105407,13969.326804,13032.484353,12223.848528,11150.900477,11601.381868,12688.008119,11490.276212,13208.485335,12300.330322,11849.198550,12691.285995,11542.427963,9862.244474,9046.783606,9256.103752,9182.315768,9372.158418,7966.001199,8657.654749
IND-Tipo4,DO,3228.981840,2875.136060,3096.020555,3233.836035,3040.110998,2787.821966,2914.727672,3012.026914,3131.794511,2936.442138,2827.707193,2697.643572,3079.026870,3017.507509,2891.732370,2838.907886,3073.531838,2920.938207,2792.929219,3029.122611,3022.524529,3067.808670,2834.493165,2753.721334,3155.955013,3116.754997,2699.439344,2798.721003,3350.981546,2867.980987,3081.551143,2896.519239,3131.261752,2887.979875,2858.586548,3100.633579,3248.194680,3060.632501,3648.562755,3547.352868,3555.852912,3869.302752,3536.042679,3568.752644,3769.168282,3337.360734,3561.537854,3759.438573,3878.050524,3658.922693,3634.877405,3829.012234,3831.949588,3661.987290,3458.938341,3669.210592,3581.046873,3652.877752,3966.621965,3616.174247,3113.988473,2826.491836,2877.758521,2940.118928,3205.446314,3013.930215,2730.702709,2873.857821,3111.617257,3156.515091,3024.165308,2980.903294,3006.909319,3089.119209,2993.116131,3487.382819,3580.360847,3565.336156,3461.312626,3462.029681,3506.843938,3647.825894,3514.885706,3063.440407,3353.169878,3605.418889,3450.654801,3567.621909,3165.037054,2605.733206,2518.902100,2637.787961,2621.881047,2496.607325,2595.505555,2870.519675
IND-Tipo4,DU,3744.727999,3840.099971,4126.647075,4229.627634,4044.225373,4033.981929,4144.415138,3995.432535,4491.112651,4318.597667,3876.997201,4052.525681,4259.209297,4157.367266,4179.747981,4143.860425,3867.875218,3689.199708,3985.611575,4247.808826,4174.297232,4102.968191,4321.062337,4180.802515,4242.172216,4174.321157,4168.512539,4011.317576,4288.752382,4814.280413,4625.920531,4550.044534,4420.653126,4698.300434,4129.929897,3902.669766,4060.067334,4627.644076,4280.365454,4437.996580,4511.154707,4207.115137,4395.565293,4330.584297,4234.026018,4306.662903,4405.983417,4454.590129,4363.278635,4129.631572,4300.625533,4417.180512,4286.862224,4368.428258,4554.862547,4450.526911,4421.358205,4434.918350,4531.612318,4375.473675,4127.999710,4302.372327,4177.414970,4392.951413,4600.609245,4342.235751,3950.978405,4154.881280,4317.419592,4597.362900,3898.793752,4277.209902,4427.897221,4290.616003,4356.941646,4537.397047,4587.878303,4372.343301,4500.916597,4520.070066,4026.132805,4038.307265,3944.442231,4147.048315,3810.237525,4088.275976,4425.027603,4434.171527,4253.656228,4134.432509,4154.947402,3848.949899,3958.099940,4268.381122,3863.940348,3912.900588
IND-Tipo4,SA,4406.372472,3859.969899,3362.018961,3143.327131,2815.327774,2840.137419,3060.438827,2986.666067,2975.038227,2941.555968,2915.572691,3056.819114,2756.128639,2864.292673,3086.637777,2750.116463,2881.901470,3056.000785,2820.815411,2859.471595,2968.378732,3756.054139,4020.914704,3934.992438,4374.330022,4026.900339,4170.339775,3913.007297,3345.962416,4027.696920,4078.405654,3863.025856,4084.376010,4189.028420,3934.065586,4156.957962,4175.625558,4218.733299,4220.440056,4098.564800,4333.991778,4376.684780,3940.567957,4420.756509,4287.151216,3752.641679,3547.837843,4123.817624,4487.945369,4435.470801,4366.359947,4306.031599,4595.331334,4243.550552,4078.939125,4604.325183,4437.701171,4064.190444,4047.147776,4137.207332,3780.537403,4564.812532,4225.084859,4488.339295,4557.266327,4410.850482,4337.212067,4133.626336,4351.419785,4491.031348,3931.587593,4001.086904,3673.557171,4101.682886,3955.394706,3691.804836,3519.823156,3745.338644,3752.959240,4297.394564,4019.625265,4400.766771,4110.820204,4362.149991,4184.676006,3872.455831,3488.047733,3802.502293,3581.964579,3730.133398,3382.224923,3232.147920,3664.805936,3316.608842,3108.449840,3151.477316
IND-Tipo5,DO,2319.312455,2089.661174,2142.436705,2166.010070,2126.677219,2321.530421,2311.683640,2576.254271,2203.744398,2231.517450,2318.243412,2265.820399,2261.228077,2521.027375,2334.084997,2118.766888,2090.451475,2216.026217,2184.983868,2125.801015,2502.682250,2631.236722,2278.764035,2328.833429,2398.701956,2088.837114,2166.193626,1965.186467,2220.978264,2357.171762,1854.580586,2170.029438,2112.190553,2024.075707,2073.603379,2381.351425,2457.391707,2465.480119,2503.750732,2608.230429,2486.586220,2610.535356,2496.761951,3082.331495,2987.734791,2694.597965,2721.153694,2781.394567,2932.967639,2678.222039,2912.317833,2725.823477,2380.942732,2340.468655,2410.303688,2115.511745,2134.707632,2656.159848,2754.222164,2628.257833,2358.093566,2340.670805,2401.940118,2454.240290,2367.632742,2997.035024,2538.438679,2275.530925,2560.267315,2195.457273,2451.317392,2424.730282,2709.076198,2804.020920,2745.260049,2670.252626,3090.143120,2903.858117,2690.481630,2414.129827,3027.160148,3101.749161,3031.280629,2683.084582,2891.358873,2661.902120,2615.171598,2689.335714,2915.517440,2706.748100,2531.350201,2634.695236,2675.713864,2699.604830,2799.607955,2584.140306
IND-Tipo5,DU,2504.295356,2442.096205,2298.440223,2192.410903,2330.623842,2269.014659,2203.078293,2267.827445,2205.172516,2191.420251,2219.860165,2212.896454,2156.816856,2272.062281,2163.414302,2174.946649,2163.009686,2272.134022,2152.522689,2352.570707,2509.930128,2380.429632,2209.522472,2202.878544,2554.329404,3455.664246,4845.992542,6369.061228,12047.221992,17730.663756,24992.863120,29014.857082,35854.713712,39922.962510,39630.872138,36107.766874,36761.564377,37558.056600,40763.156078,40120.868334,37087.623989,38746.001313,39011.891736,41955.604131,39850.794182,40823.800707,38610.915923,35660.047198,16251.864864,14490.018363,15929.423534,16520.278037,23961.118872,25681.485725,29551.850283,37373.186491,41769.114060,40726.859807,41788.444711,41041.881052,40681.795359,39089.046351,38354.483592,39524.459956,35315.701498,38169.343567,38351.261198,36659.058723,31371.659240,28765.363595,25263.650808,20811.999980,18326.952153,12891.493893,8718.411893,7349.660084,6424.998466,5524.632665,6141.640355,5275.774162,5383.978452,3792.617013,4397.813740,4017.234039,3865.111144,3646.884761,3323.016522,3110.130249,3071.818817,3201.235288,2983.132395,2558.705437,2871.038883,2655.066671,2511.512316,2733.035507
IND-Tipo5,SA,2728.113883,2648.267554,2364.541093,2522.184309,2438.890961,2385.828172,2445.498129,2438.443172,2447.784522,2351.932930,2295.867702,2356.981942,2388.022505,2188.059057,2139.197764,2209.835538,2235.401315,2224.969831,2339.255098,2274.475674,2680.646739,2485.986639,2436.413629,2674.703864,2367.274814,2523.970844,3653.330808,3620.976583,4779.312161,4884.459949,6146.267921,7463.592429,10273.366902,11294.289405,11417.222361,11514.226865,10944.081375,11260.425647,10659.505688,9389.070498,10204.391689,10908.447118,12139.077237,11155.207252,10085.014413,9063.951499,10405.417099,9460.735798,6554.420608,4984.236578,5739.726558,5205.046383,4985.642959,5825.855762,6025.332282,6519.616568,5430.745881,4869.050165,5879.355685,6044.279046,6196.568233,5323.754534,4675.159113,4489.925888,4453.899576,5041.235418,4422.641870,4888.127174,3685.045449,4071.820277,4561.729227,5272.016102,4733.537145,4862.710728,4571.132796,4421.006435,4499.146546,3897.522846,3847.172068,3576.843928,3415.615469,3095.345664,3657.267808,3502.895987,3227.366888,3740.128058,3389.319281,3101.020488,3256.007542,2912.152613,2872.246814,2854.409103,2963.366143,2836.610464,2466.355871,2626.262153
